bids_name	rating	site	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-488_T1w	0	SHIP	0.784613414111105	1.08724366573025	0.608769003995523	23645.3641494222	3.72186333333333	3.47286	4.05381	3.63892	0.256333699083713	0.366750829551262	0.376915471365025	0.34022381901741	0.0667109042406082	0	0.00125419648551672	4.82486218523568	4.69707910446012	4.77438265328001	176	256	176	2.01897377703259	5.88863056755044	7.08748588999562	13.3548533254038	4.10752584044825	7.31796723187958	6.8126510507835	9.01246008002266	1	1	1	105.422564109648	0	12.9762526310316	0	1856633	0	20.3769173882902	71.1580498423723	-0.297407210480494	175.212196076368	459.965017364194	446.141488220543	413470.10191591	125.651581820101	827.980861462653	220.974117537659	2.03243796711147	83.0663619276304	798.869338263154	794.845587927848	591574.589741251	577.005769837648	1025.66247684136	134.979586001293	-0.148644250856401	61.3404819699808	971.509436044632	978.893988452852	607970.309467913	836.656543642283	1080.6692180559	73.2986847215788	0.214231827791754	0.512424565727862	0.542038569165683	0.481582439654245
sub-504_T1w	1	SHIP	0.871089903151131	0.971768037659135	0.605179127743371	16776.2737966468	3.43370666666667	3.26677	3.68487	3.34948	0.245332925442714	0.370280558741171	0.384386515816115	0.392333835363388	0.0721998810768127	0	0.00125739119240693	4.79630859101132	4.65319908866697	4.74069666256309	176	256	176	2.1414331619037	5.40799268901752	6.47914188041311	11.8879997903181	47.3192507922627	76.4893289669609	72.3505540056913	93.2430822578505	1	1	1	174.797833044033	6.99579475092765	13.141477528587	4.71859185397625	1919025	0	31.9436251167208	63.7750954749164	3.35099069378097	160.489054582136	515.212183791745	505.292892152444	396450.893005463	151.336416369304	896.190975213423	235.959853368655	6.07433742330499	86.0206604571301	822.208835132347	816.782041249797	598362.645008187	576.630550576374	1070.80991717801	151.03226015708	-0.123483239228776	69.8198726128766	990.613391298039	995.684967923909	621157.462576872	843.355163795874	1121.16225919873	83.7553990587219	0.247398603930011	0.526735733713925	0.554022061536241	0.516764141975607
sub-519_T1w	0	SHIP	0.757814257955963	1.26872922892007	0.524818526779941	24091.95305626	3.62126	3.45607	3.81618	3.59153	0.254725917928052	0.374526948599354	0.370747133472593	0.303611785173416	0.0450677931308746	0	0.00125890574638584	5.56734867242191	5.44038650395615	5.51448501016584	176	256	176	1.92870626465844	6.26137035995273	6.89818889061328	12.5044900472287	55.2683246749167	100.910859390043	93.8880008707903	125.484818547411	1	1	1	177.842672806635	5.00261117652911	7.61538664323825	3.37420996278524	2394135	0	20.2200791053474	29.290077177178	0.241002268854122	181.661984962617	438.247987921849	422.028052061796	357241.127926442	96.7693200521171	801.072698105127	218.813755685798	0.0717241646576672	80.3777750975162	775.460988291622	770.553724411875	525256.442865279	576.763277594	989.600384607911	123.064592351464	-0.0868045955269601	61.8233142412851	947.798204790053	958.200087416917	519955.429799074	805.705941636115	1058.34361743182	76.6284080655989	0.21755956754433	0.525655602439964	0.556655875675766	0.615067563199069
sub-531_T1w	0	SHIP	0.840775287228125	1.06131050319964	0.558902380912348	30527.1968543522	3.65290666666667	3.57527	3.87334	3.51011	0.251574851069101	0.369084222257536	0.379340926673363	0.326094567775726	0.0580184742808342	0	0.00196997899979064	5.05390117222481	4.90803142125696	4.97787584756024	176	256	176	2.05132090241917	6.19192035683078	6.93063343901414	12.5486590577925	6.72844720532523	12.402176891776	11.3676595676018	14.9723546057042	1	1	1	354.026487295698	0	6.76235636265328	0	2113799	0	15.4105324745178	43.0750439245149	-0.396702709792063	180.696556809701	462.747903056021	442.393612861633	388413.456855637	150.677506685257	831.875777721405	215.662524011496	1.68968825054218	77.8385167795634	819.434012863576	815.439829587936	569839.465386574	604.20420384407	1040.79689383507	131.694057270688	-0.0705526632378764	64.2428383465258	977.173067057752	984.428330183029	585675.078529812	836.03603553772	1096.08144664764	78.4488195294027	0.216248122456862	0.524511001033374	0.548638908777982	0.580618962865684
sub-569_T1w	0	SHIP	0.815557077751808	1.15607322337592	0.546823609874043	22534.4726533966	3.72451	3.51252	3.95243	3.70858	0.252419195194163	0.371001500881743	0.376579303924094	0.324617713689804	0.0514687240123748	0	0.00159246611211415	5.1499958786717	5.01432745126704	5.0854485626652	176	256	176	1.82976265641569	5.95022555122435	6.69746898344805	12.3124187427041	51.3164608589455	98.1915158974781	90.1655913152023	120.988797189183	1	1	1	285.328955048872	5.1860416579004	7.73479864479396	3.49793194234371	2324644	0	19.8897006064653	35.3837971054787	0.496967069303151	178.785947082216	420.33239941473	406.219687610865	382530.688808133	54.8434876799583	794.158212661743	222.006474567981	0.906948143565441	82.1060171969778	779.827845430598	777.281329348683	562237.192666662	564.903242513537	1000.97024720907	130.630449453928	-0.215871944722797	65.0715737951152	949.688552536099	957.743978753686	570690.118911773	809.273363828659	1066.07773956656	77.7867582038245	0.213875514106472	0.52954922408913	0.554914100191048	0.614238901368603
sub-578_T1w	0	SHIP	1.1183437879155	0.753355974093975	0.530752896755941	15676.3666505855	3.46750666666667	3.39606	3.62236	3.3841	0.255587898783093	0.348586967924149	0.395825133292758	0.531629979610443	0.134370739758015	0	0.00189938133045625	5.61074106583407	5.44244501778606	5.51555877570729	176	256	176	2.09292231957261	4.9623286607603	6.29046147968854	11.8161334587327	35.8019746460688	71.5597610134595	63.8499584860155	84.1881397985182	1	1	1	303.41361371379	7.41473265017317	9.18878135112079	5.00116117298603	2231749	0	21.6121607832611	53.4171732698949	-0.539613278919719	160.370074748031	434.241249309606	405.20122275129	355808.514760253	168.039015412331	789.61190405488	193.605204336738	5.59820628633687	86.0108987420088	803.715127766192	809.902329385281	485274.192997419	513.940755683929	1058.24570420384	163.209966584857	-0.521288800171767	73.8295522452957	949.578715767011	952.82837119326	551035.293346181	811.795626115054	1077.32156182081	80.6378423145275	0.205774692063378	0.486875907232085	0.511997709794249	0.449895166987706
sub-590_T1w	0	SHIP	0.902552869697928	0.847033099025521	0.549511777011696	14692.4286451492	3.65674666666667	3.53319	3.85592	3.58113	0.247438077395893	0.347787949285661	0.404773973318446	0.444529742002487	0.0963046997785568	0	0.000751738892045082	5.12533789143628	4.98007401779572	5.07092794568574	176	256	176	2.13221857517146	4.32303894366294	6.40876621645792	12.7710411305394	36.1270741249143	67.1504020625155	61.5879394584494	81.4863421879183	1	1	1	1684.7343791538	7.74840620118358	7.35561086139287	5.22622056305409	2500691	0	24.7872175276279	24.9835547330074	-0.334078837535194	151.25995819882	458.006148558649	427.28086117655	375021.851721212	181.835145447403	817.754197530448	200.392350238855	7.01356080436032	83.2953666627235	782.790219481757	794.198874849826	527114.024325166	442.884862571955	1057.22708975896	183.712923212801	-0.28747398269494	69.7356558106523	958.365358818468	963.752401974052	613483.125152004	825.780179109424	1074.62293820456	75.4638252783659	0.225886128859846	0.482130365310585	0.512253076310517	0.463783997413143
sub-627_T1w	0	SHIP	0.742059639842593	1.27218909268495	0.539746457495701	25611.595515648	3.57127333333333	3.47532	3.81148	3.42702	0.25806685730972	0.368866409992969	0.373066732697312	0.279238373041153	0.0376188173890114	0	0.000406304601133418	5.46514449481644	5.34326368983492	5.4228321863825	176	256	176	2.21520813379249	6.07102692789596	7.26279265090956	13.5021428910402	57.4482973437411	100.448795090911	94.1764162268265	124.632156245827	1	1	1	3783.01126335363	5.08067589005456	4.80836895873312	3.42686381191015	2637751	0	15.7361586242914	11.9950609282034	0.624563989682809	165.060998316092	462.639365224931	445.519710458815	368349.148311696	173.399308882654	801.611982882023	201.118395563014	2.54144403896229	80.3966152842233	782.73821109231	778.994681723416	526497.781924147	572.341086409986	1001.52151021361	128.313372875106	0.0053077256172509	58.7732586961511	957.574361787935	966.540084421635	532493.070536207	824.28411386162	1061.86172821373	71.5841318418724	0.217766781615273	0.522506777388592	0.556229281584664	0.590225791583039
sub-683_T1w	0	SHIP	0.908518203722658	1.0364608239893	0.530532870647226	25506.1179768204	3.53428	3.36246	3.81101	3.42937	0.251504700640041	0.369950800419664	0.378544498940295	0.33167140185833	0.0716069892048836	0	0.00105822188875546	5.69224022819583	5.54414571942624	5.61408327655256	176	256	176	2.20645998676993	6.62592052285568	7.28896059219103	13.0345012669475	52.6171928358714	88.2329454503684	81.7753195024477	104.475820221103	1	1	1	578.555108138954	5.93594931819929	5.39037151104928	4.00373697280884	2493431	0	17.0158821344376	18.179148336522	0.962294327611557	168.383095659586	488.860256145361	476.744980037212	344950.769348127	161.117048680782	846.99055659771	216.067498101909	2.35740948391304	73.5563053013528	803.982074045301	799.446180045605	507405.280700355	611.036991000176	1005.60526967049	120.654238080407	-0.088549744939955	60.1509530910861	943.296928302569	946.616878271103	519191.950725582	816.762342453003	1057.32020556927	72.6238731546958	0.215170331391597	0.526013146068398	0.545437754192452	0.49016904154563
sub-706_T1w	0	SHIP	0.950667633366555	0.784373500338642	0.573869916726139	17642.8495852623	3.47409	3.45027	3.64518	3.32682	0.247738929950907	0.34645872718778	0.405802342861312	0.438585132360458	0.0936585664749146	0	0.00210502579985698	5.06541384514689	4.91762325511636	5.01242869048265	176	256	176	1.82622761197546	3.8660308013245	5.74982653999111	11.5572212066734	37.3310319284372	74.6104571080532	67.8445973094917	91.5923028919846	1	1	1	286.440144143668	6.99244335815197	10.5480118987651	4.71633137390018	2019329	0	21.0341494120657	61.7519799179015	-0.361307836475237	164.552097713007	439.989631605083	398.443936653435	379319.765006174	146.653807684779	831.967739511281	218.178396182269	7.24226380905667	92.8923132250846	780.159963201187	796.337060883641	530472.31215235	382.539227932692	1084.89391910285	205.982919230229	-0.493923088267555	79.4178238341932	972.73356673107	977.588773902506	621334.924485267	825.495693538338	1104.03465081006	84.5867678515558	0.229169375442859	0.484367999469926	0.505916101520618	0.484399721628368
sub-715_T1w	0	SHIP	0.853590824761033	1.02439417084819	0.531202773501445	35044.5963677176	3.61599666666667	3.4792	3.83937	3.52942	0.251031635054316	0.367331251752532	0.381637113193151	0.302537724375725	0.0493611112236977	0	0.00218723313927822	6.05323232243991	5.91381897965561	5.98436747811416	176	256	176	1.99847443159579	6.20248903879572	7.33892760670239	13.8158193497156	5.31725250597552	9.57300968250625	8.79352072288198	11.4902999801642	1	1	1	270.831730855048	0	7.81065096748911	0	2152414	0	16.5886562690139	55.3544096894749	-0.54393344754695	179.814502362467	461.284653098044	449.270371235907	324241.999226603	113.195208441466	840.618110727519	224.806317925027	1.1530799181542	77.9162159782881	810.493249675218	808.851866461337	474459.003626698	592.82075567171	1026.29404552281	130.407487866209	-0.269073536505442	60.3633814684446	964.821947748201	970.849387329072	492936.997896868	838.174553476274	1071.24173242599	70.2707800379889	0.205842831360814	0.507374788941348	0.528091491936633	0.491737265976362
sub-723_T1w	0	SHIP	0.777843329866658	1.15070456878342	0.554684881814043	23706.8068612163	3.62055333333333	3.49549	3.85356	3.51261	0.25317137886723	0.365638917432232	0.381189703700539	0.299771845340729	0.0444150418043137	0	0.000848264236763045	4.80272899237173	4.66906056206572	4.74651609859552	176	256	176	2.09430936256053	5.7264047993976	6.88325315288663	12.8290452967018	56.5427370885977	103.973924152261	96.1892397956212	128.051058146005	1	1	1	1517.62671776302	4.93670335250126	4.97893179196182	3.32975581102073	2391863	0	15.5205146893859	21.9766051570682	-0.391642407927845	167.725516381262	451.205632390707	426.071150595322	410403.717084046	164.809153323993	802.994004674256	203.442069793479	2.78173507487313	78.8240568349788	786.086851777802	783.483286740258	592719.333031204	558.188155956566	1013.51162413135	136.819287714297	0.03668910185612	62.3003803245407	956.479145527578	964.913700476289	617927.95067451	818.817224437371	1068.82409669459	75.2131508927248	0.217954078106021	0.508182900817175	0.553873842372073	0.600246507806081
sub-742_T1w	0	SHIP	0.750077812392268	1.29810254450337	0.553337351710936	40218.785749594	3.63607	3.44368	3.89572	3.56881	0.251900040495827	0.373904910347625	0.374195049156549	0.259292423725128	0.0351110547780991	0	0.00102620086299868	4.68223086878525	4.56756924519159	4.64517710183297	176	256	176	2.03558137679797	6.39037018805712	7.52064072302354	14.1359706042155	12.2347915897309	20.8215661334861	19.5990890049462	25.7409092916217	1	1	1	1040.63521221403	0	4.39794364789658	0	2564341	0	14.2951036021113	24.5550495710448	-0.043694601505186	171.883301280983	463.82610647969	458.570022940636	418298.910006436	91.8032022789121	828.552655085921	225.276906160778	-0.23621591278697	81.5044931362751	782.98487126969	780.409375138581	620897.146886551	582.859963126481	993.122394584119	122.122619460106	-0.15454872600969	56.7956160539714	957.415341766121	964.790391221643	621378.94413948	831.275531962514	1058.44796654582	68.2506806149901	0.227214090273898	0.522676169856013	0.552539994153657	0.679259626508015
sub-752_T1w	0	SHIP	0.757354203579545	1.24161217084829	0.579572239461684	-1	3.65797333333333	3.46693	3.92069	3.5863	0.250131113703275	0.371977591312271	0.377891294984454	0.265094637870789	0.0337974041700363	0	0.00163642979789232	4.61958906316932	4.49599224125888	4.57203083807063	176	256	176	2.13244085277198	6.24324690914768	7.35408683576476	13.6865727453746	8.96056610122388	15.6883425455243	14.6696095736012	19.3599200740555	1	1	1	484.030326402852	0	4.8875404265966	0	2218557	0	13.9934537205845	32.8152204132817	0.201081490354792	171.999656300277	464.463425199867	448.827071186155	421325.8507622	157.610478747636	813.420643173158	210.475492422631	1.19614355081697	81.2478978385271	791.177962264277	785.815623357892	626566.494682604	588.761608392	1006.65578188002	125.866397358956	-0.0224300763997141	58.034212741805	962.436083211719	969.721792917699	636527.655427259	831.642138466239	1067.89419046231	70.851998468147	0.229611633705685	0.522129412529795	0.552637907623368	0.60324712400236
sub-761_T1w	0	SHIP	0.848249297737858	1.07528454194668	0.587657215042394	37245.7288853778	3.64187	3.48745	3.95618	3.48198	0.255909251298978	0.37018206940212	0.373908679298902	0.378202959895134	0.0653801932930946	0	0.00108740054996889	4.35330402930071	4.20083947310183	4.27602905143736	176	256	176	2.09677972964336	5.84938277151416	6.35494920524367	11.1186851145735	10.3049808402263	18.9014276046477	17.4326195842269	23.0914503078067	1	1	1	1056.81018616771	0	4.87720478290303	0	2289677	0	15.9619535207748	27.6370325137293	-0.369586853156684	175.746733804401	459.095790825179	434.717244431376	456965.890188193	166.616555929184	814.688268139958	207.325911553398	2.82090234021436	79.4649169911068	802.569308835916	797.359709009528	661017.833538254	581.818672254682	1032.98984822631	136.315084347377	-0.130275399962723	70.468888652491	964.261655638954	974.116478562355	667672.276862298	806.543298706412	1094.73308967054	87.6106966819573	0.216596037786194	0.518776412052985	0.54013600123181	0.602841677943167
